OTU_ID	nr_authors	taxonomicResearchNeeded	cropWildRelatives	horizonInvasives	habitatsDir	marineDir	iasListConcern	redlistFull	birdDir	pollinators
1096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1099	1324.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1106	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1109	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1111	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1113	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1115	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1116	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1118	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1119	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1120	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1121	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1129	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130	1211.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133	224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1145	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1148	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1152	365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1153	426.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1154	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1155	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1158	451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1159	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1161	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1163	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1164	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1168	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1170	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1171	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1172	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1174	570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1175	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1182	1095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1184	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1197	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1198	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1199	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1203	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1206	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1207	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1209	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1221	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1222	419.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1225	121.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1226	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1233	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1239	77.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1241	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1242	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1249	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1252	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1262	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1263	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1267	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1269	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1270	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1272	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1274	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1275	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1278	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1287	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1290	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1291	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1294	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1296	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1298	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1306	53.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1310	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1311	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1312	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1313	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1314	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1316	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1317	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1319	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1322	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1323	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1324	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1325	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1327	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1328	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1335	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1339	86.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1342	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1343	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1351	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1357	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1362	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1365	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
