OTU_ID	nr_authors	taxonomicResearchNeeded	cropWildRelatives	horizonInvasives	habitatsDir	marineDir	iasListConcern	redlistFull	birdDir	pollinators
1368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1373	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1374	143.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1375	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1382	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1390	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1392	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1393	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1399	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1402	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1413	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1414	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1417	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1421	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1424	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1435	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1440	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1442	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1454	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1455	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1457	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1458	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1473	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1474	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1481	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1484	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1487	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1498	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1516	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1532	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1535	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1538	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1546	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1547	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1559	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1563	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1575	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1592	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1595	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1608	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1623	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1624	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
